region,comuna,hh_d_acc,hh_d_accesi,hh_d_act,hh_d_appart,hh_d_asis,hh_d_cot,hh_d_entorno,hh_d_esc,hh_d_estado,hh_d_habitab,hh_d_hacina,hh_d_jub,hh_d_mal,hh_d_medio,hh_d_prevs,hh_d_rez,hh_d_seg,hh_d_servbas,hh_d_tsocial,pobreza_multi_4d,pobreza_multi_5d
Region de Los Lagos,Quinchao,0.01532567049808429,0.20306513409961685,0.02681992337164751,0.09195402298850575,0.07279693486590039,0.23938223938223938,0.2260536398467433,0.5210727969348659,0.13409961685823754,0.2222222222222222,0.10727969348659004,0.06130268199233716,0.011811023622047244,0.034482758620689655,0.06130268199233716,0.01532567049808429,0.019157088122605363,0.4444444444444444,0.10344827586206896,0.2857142857142857,0.3611111111111111
Region de Los Lagos,Rio Negro,0.017167381974248927,0.14163090128755365,0.03862660944206009,0.03862660944206009,0.034334763948497854,0.4759825327510917,0.1630901287553648,0.40948275862068967,0.12554112554112554,0.1774891774891775,0.05150214592274678,0.08583690987124463,0.035398230088495575,0.02145922746781116,0.013157894736842105,0.012875536480686695,0,0.31759656652360513,0.06866952789699571,0.16822429906542055,0.2336448598130841
Region de Los Lagos,San Juan de la Costa,0.020161290322580645,0.15725806451612903,0.05241935483870968,0,0.03225806451612903,0.6491935483870968,0.1814516129032258,0.6330645161290323,0.3024193548387097,0.3709677419354839,0.16129032258064516,0.12903225806451613,0.045081967213114756,0.024193548387096774,0,0.04838709677419355,0.004032258064516129,0.5120967741935484,0.28225806451612906,0.4713114754098361,0.5081967213114754
Region de Los Lagos,San Pablo,0,0.04150943396226415,0.07116104868913857,0.026415094339622643,0.026217228464419477,0.5576923076923077,0.04150943396226415,0.6254681647940075,0.14606741573033707,0.2397003745318352,0.11235955056179775,0.052434456928838954,0.14606741573033707,0,0.015037593984962405,0.033707865168539325,0,0.17228464419475656,0.11610486891385768,0.2823529411764706,0.29880478087649404
Region de Los Rios,Corral,0.02766798418972332,0.4308300395256917,0.08300395256916997,0.01195219123505976,0.011857707509881422,0.30434782608695654,0.5098814229249012,0.45454545454545453,0.3241106719367589,0.37549407114624506,0.07114624505928854,0.07905138339920949,0.14624505928853754,0.13438735177865613,0.07114624505928854,0.08300395256916997,0.043478260869565216,0.2749003984063745,0.11067193675889328,0.3147410358565737,0.46586345381526106
Region de Los Rios,Futrono,0,0.055900621118012424,0.06832298136645963,0.06289308176100629,0.046583850931677016,0.5094339622641509,0.055900621118012424,0.4906832298136646,0.2732919254658385,0.32608695652173914,0.10559006211180125,0.09316770186335403,0.10443037974683544,0,0.05956112852664577,0.009316770186335404,0.009316770186335404,0.3447204968944099,0.043478260869565216,0.34951456310679613,0.3704918032786885
Region de Los Rios,La Union,0.02692778457772338,0.09914320685434516,0.0795593635250918,0.056372549019607844,0.02692778457772338,0.35242839352428396,0.10771113831089352,0.43558282208588955,0.1554467564259486,0.18849449204406366,0.05018359853121175,0.11627906976744186,0.0885286783042394,0.008567931456548347,0.02706027060270603,0.012239902080783354,0.023255813953488372,0.1374233128834356,0.06976744186046512,0.2141025641025641,0.24390243902439024
Region de Los Rios,Lago Ranco,0.020491803278688523,0.0860655737704918,0.16393442622950818,0.06967213114754098,0,0.41841004184100417,0.0860655737704918,0.5860655737704918,0.16393442622950818,0.20491803278688525,0.040983606557377046,0.10655737704918032,0.05,0.00819672131147541,0.10330578512396695,0.020833333333333332,0,0.22950819672131148,0.10655737704918032,0.32751091703056767,0.35807860262008734
Region de Los Rios,Lanco,0.019662921348314606,0.16022099447513813,0.10773480662983426,0.10497237569060773,0.06353591160220995,0.3850415512465374,0.1685082872928177,0.3867403314917127,0.06353591160220995,0.1408839779005525,0.07734806629834254,0.10773480662983426,0.03867403314917127,0.008287292817679558,0.07242339832869081,0.03591160220994475,0.011049723756906077,0.23756906077348067,0.0718232044198895,0.23579545454545456,0.26988636363636365
Region de Los Rios,Los Lagos,0.006772009029345372,0.12666666666666668,0.07333333333333333,0.02666666666666667,0.006666666666666667,0.38392857142857145,0.12666666666666668,0.5448430493273543,0.15436241610738255,0.21700223713646533,0.07640449438202247,0.13777777777777778,0.08666666666666667,0,0.036281179138321996,0.013333333333333334,0.022222222222222223,0.3888888888888889,0.08666666666666667,0.2857142857142857,0.31529411764705884
Region de Los Rios,Mafil,0,0.12048192771084337,0.060240963855421686,0.028112449799196786,0.04417670682730924,0.3157894736842105,0.14056224899598393,0.5060240963855421,0.2891566265060241,0.30120481927710846,0.08032128514056225,0.11244979919678715,0.09236947791164658,0.020080321285140562,0,0.040160642570281124,0,0.26907630522088355,0.04819277108433735,0.3522267206477733,0.3522267206477733
Region de Los Rios,Mariquina,0.01608187134502924,0.14516129032258066,0.11790393013100436,0.0948905109489051,0.04512372634643377,0.31563421828908556,0.1774193548387097,0.46870451237263466,0.13100436681222707,0.19794721407624633,0.07917888563049853,0.11208151382823872,0.07078313253012049,0.034934497816593885,0.029197080291970802,0.026200873362445413,0.018922852983988356,0.13682678311499272,0.08296943231441048,0.16615384615384615,0.2286158631415241
Region de Los Rios,Paillaco,0.01939655172413793,0.06926406926406926,0.11373390557939914,0.09935205183585313,0.01072961373390558,0.40268456375838924,0.08658008658008658,0.48497854077253216,0.24406047516198703,0.32181425485961124,0.10085836909871244,0.09227467811158799,0.06866952789699571,0.017167381974248927,0.05664488017429194,0.030042918454935622,0.06652360515021459,0.12446351931330472,0.11587982832618025,0.23448275862068965,0.2570093457943925
Region de Los Rios,Panguipulli,0.0029585798816568047,0.09278350515463918,0.12794117647058822,0.053811659192825115,0.03823529411764706,0.4254062038404727,0.09720176730486009,0.5147058823529411,0.1411764705882353,0.20294117647058824,0.08970588235294118,0.12205882352941176,0.04328358208955224,0.004411764705882353,0.07669616519174041,0.008823529411764706,0.008823529411764706,0.27794117647058825,0.10441176470588236,0.33434190620272314,0.35130970724191063
Region de Los Rios,Rio Bueno,0.030927835051546393,0.09225512528473805,0.1070615034168565,0.04849884526558892,0.022779043280182234,0.3548387096774194,0.11617312072892938,0.5079908675799086,0.18835616438356165,0.2648401826484018,0.08769931662870159,0.13553530751708429,0.07789232531500573,0.023917995444191344,0.0771889400921659,0.03758542141230068,0.03986332574031891,0.21298405466970388,0.07517084282460136,0.29265402843601895,0.3293269230769231
Region de Los Rios,Valdivia,0.02955457040320878,0.031512605042016806,0.1081024349286314,0.06067653276955603,0.01658270361041142,0.3348290598290598,0.0453781512605042,0.27586206896551724,0.10945378151260504,0.1681043551441195,0.07462686567164178,0.11880772460117549,0.0697084917617237,0.014273719563392108,0.05541508638853772,0.022063458709812987,0.03904282115869018,0.07331932773109244,0.09235936188077246,0.15471780344301592,0.16201975850713501
Region de Magallanes y de la Antartica Chilena,Natales,0.00463678516228748,0.021538461538461538,0.06769230769230769,0.07230769230769231,0.023076923076923078,0.3078149920255183,0.04173106646058733,0.36923076923076925,0.19384615384615383,0.24499229583975346,0.06933744221879815,0.08615384615384615,0.054945054945054944,0.02009273570324575,0.059654631083202514,0.016923076923076923,0.010769230769230769,0.04461538461538461,0.06,0.135678391959799,0.13636363636363635
Region de Magallanes y de la Antartica Chilena,Porvenir,0.011363636363636364,0.056179775280898875,0.05056179775280899,0.0449438202247191,0,0.24277456647398843,0.06179775280898876,0.3595505617977528,0.05056179775280899,0.07865168539325842,0.028089887640449437,0.09550561797752809,0.0898876404494382,0.011235955056179775,0,0,0.011235955056179775,0.10674157303370786,0.05056179775280899,0.023529411764705882,0.047058823529411764
Region de Magallanes y de la Antartica Chilena,Punta Arenas,0.046495489243580844,0.011553716157958268,0.08680675163623837,0.03772931810314988,0.021701687909059592,0.2691901408450704,0.02710635359116022,0.24248185274801246,0.06759786170029315,0.12493528904227783,0.0649775939331265,0.10230795728556666,0.056881051175656984,0.015519917227108122,0.051966048848085915,0.021225194132873167,0.006717189114708922,0.06479407203170774,0.07630037891836032,0.10838593327321912,0.10963877291704484
Region de Nuble,Bulnes,0.010452961672473868,0.17301038062283736,0.0657439446366782,0.010380622837370242,0.01384083044982699,0.2936802973977695,0.17993079584775087,0.5155709342560554,0.21554770318021202,0.27208480565371024,0.05536332179930796,0.11072664359861592,0.18685121107266436,0.01384083044982699,0,0.058823529411764705,0.006920415224913495,0.10380622837370242,0.14186851211072665,0.2421875,0.296875
Region de Nuble,Chillan,0.038797284190106696,0.025181598062953996,0.12705314009661836,0.056768558951965066,0.022705314009661835,0.3565432098765432,0.0431619786614937,0.29206963249516443,0.1603864734299517,0.2041015625,0.06164383561643835,0.14299516908212562,0.08914728682170543,0.017909002904162634,0.0419921875,0.028985507246376812,0.0821256038647343,0.034782608695652174,0.1323671497584541,0.16097809475292918,0.1764102564102564
Region de Nuble,Chillan Viejo,0.004273504273504274,0.07789473684210527,0.14736842105263157,0.08456659619450317,0.016842105263157894,0.3624733475479744,0.08842105263157894,0.4105263157894737,0.22105263157894736,0.2727272727272727,0.0989247311827957,0.14526315789473684,0.061052631578947365,0.010526315789473684,0.01312910284463895,0.02736842105263158,0.05052631578947368,0.13263157894736843,0.06315789473684211,0.23271889400921658,0.27149321266968324
Region de Nuble,Cobquecura,0.0035971223021582736,0.20938628158844766,0.08633093525179857,0.06474820143884892,0.014388489208633094,0.539568345323741,0.2563176895306859,0.5431654676258992,0.20503597122302158,0.2805755395683453,0.12589928057553956,0.15827338129496402,0.08727272727272728,0.046762589928057555,0,0.01079136690647482,0.007194244604316547,0.29856115107913667,0.03597122302158273,0.32967032967032966,0.3897058823529412
Region de Nuble,Coelemu,0.02875399361022364,0.09657320872274143,0.1526479750778816,0.07476635514018691,0.03426791277258567,0.2866043613707165,0.1059190031152648,0.5077881619937694,0.2398753894080997,0.2803738317757009,0.06853582554517133,0.09034267912772585,0.09657320872274143,0.009345794392523364,0.06984126984126984,0.012461059190031152,0.024922118380062305,0.1557632398753894,0.09968847352024922,0.254071661237785,0.2899022801302932
Region de Nuble,Coihueco,0.022922636103151862,0.07428571428571429,0.025714285714285714,0.04285714285714286,0.014285714285714285,0.45425867507886436,0.07428571428571429,0.5142857142857142,0.11428571428571428,0.15428571428571428,0.04857142857142857,0.11428571428571428,0.05202312138728324,0.005714285714285714,0.0377906976744186,0.03428571428571429,0.011428571428571429,0.22,0.08857142857142856,0.17973856209150327,0.2222222222222222
Region de Nuble,El Carmen,0,0.06607929515418502,0.07488986784140969,0.07929515418502203,0,0.5330396475770925,0.07488986784140969,0.4185022026431718,0.1894273127753304,0.2422907488986784,0.0881057268722467,0.07929515418502203,0.05286343612334802,0.00881057268722467,0,0.039647577092511016,0,0.14096916299559473,0.07488986784140969,0.25675675675675674,0.2702702702702703
Region de Nuble,Ninhue,0.02459016393442623,0.14112903225806453,0.08064516129032258,0.18442622950819673,0,0.37142857142857144,0.15725806451612903,0.43951612903225806,0.16260162601626016,0.18292682926829268,0.020161290322580645,0.12096774193548387,0.08064516129032258,0.016129032258064516,0.020161290322580645,0.020161290322580645,0.016129032258064516,0.1532258064516129,0.17338709677419356,0.18410041841004185,0.2297872340425532
Region de Nuble,Niquen,0.017985611510791366,0.18571428571428572,0.1,0.16117216117216118,0.02857142857142857,0.37453183520599254,0.19285714285714287,0.48214285714285715,0.23214285714285715,0.2517985611510791,0.050359712230215826,0.08928571428571429,0.09642857142857143,0.007142857142857143,0.05357142857142857,0.060714285714285714,0.014285714285714285,0.03214285714285714,0.15714285714285714,0.17490494296577946,0.2265625
Region de Nuble,Pemuco,0.042105263157894736,0.13829787234042554,0.08421052631578947,0.09187279151943463,0,0.45161290322580644,0.13829787234042554,0.6736842105263158,0.25263157894736843,0.3274647887323944,0.13028169014084506,0.18947368421052632,0.08633093525179857,0,0.010526315789473684,0.021052631578947368,0.02456140350877193,0.21052631578947367,0.09473684210526316,0.2952029520295203,0.32706766917293234
Region de Nuble,Pinto,0.013043478260869565,0.13043478260869565,0.11739130434782609,0.04954954954954955,0.013043478260869565,0.591304347826087,0.14473684210526316,0.5869565217391305,0.19130434782608696,0.20434782608695654,0.04782608695652174,0.2565217391304348,0.0782608695652174,0.013157894736842105,0.10526315789473684,0.034782608695652174,0,0.15217391304347827,0.05652173913043478,0.40789473684210525,0.4036697247706422
Region de Nuble,Portezuelo,0.015503875968992248,0.15384615384615385,0.09090909090909091,0.1,0.015151515151515152,0.40384615384615385,0.15384615384615385,0.6515151515151515,0.15151515151515152,0.23106060606060605,0.10227272727272728,0.13636363636363635,0.09230769230769231,0.007575757575757576,0.015625,0,0.007575757575757576,0.19696969696969696,0.10227272727272728,0.244,0.316
Region de Nuble,Quillon,0.023346303501945526,0.03861003861003861,0.03088803088803089,0.04633204633204633,0.011583011583011582,0.5182186234817814,0.03861003861003861,0.4247104247104247,0.2109375,0.28515625,0.1225296442687747,0.13127413127413126,0.11764705882352941,0,0,0,0.007722007722007722,0.2471042471042471,0.08108108108108109,0.2608695652173913,0.2542372881355932
Region de Nuble,Quirihue,0.045454545454545456,0.07488986784140969,0.07488986784140969,0.06607929515418502,0.06607929515418502,0.481981981981982,0.07488986784140969,0.5550660792951542,0.18061674008810572,0.2026431718061674,0.022026431718061675,0.16740088105726872,0.10572687224669604,0,0.10454545454545454,0,0,0.24774774774774774,0.12334801762114538,0.39805825242718446,0.4174757281553398
Region de Nuble,Ranquil,0.007905138339920948,0.03162055335968379,0.06324110671936758,0.019762845849802372,0.03557312252964427,0.3064516129032258,0.08300395256916997,0.40711462450592883,0.13438735177865613,0.24302788844621515,0.10756972111553785,0.11462450592885376,0.09090909090909091,0.05138339920948617,0.05371900826446281,0.015810276679841896,0,0.019762845849802372,0.08695652173913043,0.13983050847457626,0.1483050847457627
Region de Nuble,San Carlos,0.03132530120481928,0.07455621301775148,0.09349112426035502,0.04042806183115339,0.029585798816568046,0.43534994068801897,0.08757396449704143,0.4119047619047619,0.16666666666666666,0.21811680572109654,0.05687203791469194,0.1136094674556213,0.14783653846153846,0.015384615384615385,0.04875148632580262,0.016568047337278107,0.05562130177514793,0.07337278106508875,0.11952662721893491,0.21125,0.25125628140703515
Region de Nuble,San Fabian,0.05828220858895705,0.10975609756097561,0.06097560975609756,0.06191950464396285,0,0.4662576687116564,0.17682926829268292,0.5945121951219512,0.08536585365853659,0.1524390243902439,0.07621951219512195,0.1798780487804878,0.04878048780487805,0.08536585365853659,0.024390243902439025,0.024390243902439025,0.018292682926829267,0.14939024390243902,0.057926829268292686,0.21779141104294478,0.27102803738317754
Region de Nuble,San Ignacio,0,0.10954063604240283,0.045936395759717315,0.028268551236749116,0.01060070671378092,0.2968197879858657,0.11071428571428571,0.5618374558303887,0.199288256227758,0.24548736462093862,0.043010752688172046,0.11307420494699646,0.03180212014134275,0,0,0.01060070671378092,0,0.28825622775800713,0.09187279151943463,0.21897810218978103,0.2767527675276753
Region de Nuble,San Nicolas,0.020895522388059702,0.11143695014662756,0.04985337243401759,0.03812316715542522,0.06744868035190615,0.4319526627218935,0.19648093841642228,0.5278592375366569,0.34310850439882695,0.3519061583577713,0.12903225806451613,0.07331378299120235,0.12023460410557185,0.08504398826979472,0.061764705882352944,0.020527859237536656,0.011730205278592375,0.17888563049853373,0.05865102639296188,0.3202416918429003,0.36555891238670696
Region de Nuble,Treguaco,0.018115942028985508,0.12142857142857143,0.07142857142857142,0.025,0.025,0.3018181818181818,0.12857142857142856,0.5821428571428572,0.02857142857142857,0.09642857142857143,0.06785714285714285,0.05714285714285714,0.08928571428571429,0.007142857142857143,0.014336917562724014,0.03214285714285714,0.025,0.060714285714285714,0.02142857142857143,0.1259259259259259,0.16296296296296298
Region de Nuble,Yungay,0.039301310043668124,0.13100436681222707,0.07860262008733625,0.07048458149779736,0.056768558951965066,0.2576419213973799,0.13100436681222707,0.4279475982532751,0.1703056768558952,0.24890829694323144,0.13537117903930132,0.14410480349344978,0.1222707423580786,0,0.03056768558951965,0,0.008733624454148471,0.1222707423580786,0.14847161572052403,0.1965065502183406,0.2555066079295154
Region de O'Higgins,Chepica,0.03194888178913738,0.07006369426751592,0.10476190476190476,0.07936507936507936,0.015873015873015872,0.3583617747440273,0.07643312101910828,0.5777777777777777,0.06349206349206349,0.1873015873015873,0.15555555555555556,0.11428571428571428,0.09841269841269841,0.012698412698412698,0.14057507987220447,0.022222222222222223,0,0.05396825396825397,0.07301587301587302,0.2906574394463668,0.2881944444444444
Region de O'Higgins,Chimbarongo,0.022587268993839837,0.09034907597535935,0.07802874743326489,0.11801242236024845,0.043121149897330596,0.19491525423728814,0.09034907597535935,0.5133470225872689,0.07053941908713693,0.15767634854771784,0.09240246406570841,0.16632443531827515,0.12343096234309624,0,0.004106776180698152,0.08624229979466119,0.07392197125256673,0.08506224066390042,0.08829568788501027,0.19646799116997793,0.20044543429844097
Region de O'Higgins,Codegua,0,0.05511811023622047,0.06299212598425197,0.015748031496062992,0.01968503937007874,0.20078740157480315,0.21653543307086615,0.5078740157480315,0.047619047619047616,0.0873015873015873,0.03937007874015748,0.06692913385826772,0.05511811023622047,0.18110236220472442,0.047244094488188976,0.03543307086614173,0.2440944881889764,0.05905511811023622,0.07874015748031496,0.1349206349206349,0.17857142857142858
Region de O'Higgins,Coinco,0.039568345323741004,0.15357142857142858,0.07857142857142857,0.039285714285714285,0.05,0.3686131386861314,0.24642857142857144,0.46785714285714286,0.2589928057553957,0.3057553956834532,0.15,0.14285714285714285,0.18081180811808117,0.11071428571428571,0.02527075812274368,0.02142857142857143,0.05357142857142857,0.11785714285714285,0.06785714285714285,0.29069767441860467,0.3798449612403101
Region de O'Higgins,Coltauco,0.02666666666666667,0.09180327868852459,0.08852459016393442,0.026755852842809364,0.04262295081967213,0.20655737704918034,0.09180327868852459,0.4885245901639344,0.1180327868852459,0.2098360655737705,0.10163934426229508,0.09180327868852459,0.03934426229508197,0,0.06557377049180328,0.013114754098360656,0.09180327868852459,0.20327868852459016,0.09180327868852459,0.15,0.17346938775510204
Region de O'Higgins,Donihue,0.04790419161676647,0.05389221556886228,0.11377245508982035,0.059880239520958084,0.03293413173652695,0.27492447129909364,0.08982035928143713,0.44610778443113774,0.0748502994011976,0.1497005988023952,0.0748502994011976,0.17664670658682635,0.045871559633027525,0.038922155688622756,0.04491017964071856,0.008982035928143712,0.1407185628742515,0.1437125748502994,0.059880239520958084,0.17901234567901234,0.19753086419753085
Region de O'Higgins,Graneros,0,0.010262257696693273,0.10034207525655645,0.002280501710376283,0.018244013683010263,0.3555045871559633,0.014823261117445839,0.37628278221208666,0.03876852907639681,0.13911060433295325,0.10946408209806158,0.12200684150513112,0.08095781071835804,0.004561003420752566,0.10718358038768529,0.04446978335233751,0.052451539338654506,0.02288329519450801,0.0034207525655644243,0.18296892980437285,0.18642117376294592
Region de O'Higgins,La Estrella,0.02681992337164751,0.1111111111111111,0.038314176245210725,0.18007662835249041,0.022988505747126436,0.27586206896551724,0.15708812260536398,0.5823754789272031,0.09195402298850575,0.10727969348659004,0.01532567049808429,0.1839080459770115,0.04980842911877394,0.04597701149425287,0.09266409266409266,0,0.007662835249042145,0.05363984674329502,0.01532567049808429,0.20077220077220076,0.23938223938223938
Region de O'Higgins,Las Cabras,0,0.04580152671755725,0.07633587786259542,0.08226221079691516,0.07633587786259542,0.29896907216494845,0.05597964376590331,0.5666666666666667,0.07888040712468193,0.21374045801526717,0.13486005089058525,0.043256997455470736,0.06958762886597938,0.010178117048346057,0.017857142857142856,0.022900763358778626,0.01272264631043257,0.061068702290076333,0.13740458015267176,0.12928759894459102,0.14133333333333334
Region de O'Higgins,Litueche,0.01893939393939394,0.06818181818181818,0.06439393939393939,0.09090909090909091,0.056818181818181816,0.4367816091954023,0.07954545454545454,0.45454545454545453,0.11363636363636363,0.11363636363636363,0.03787878787878788,0.09848484848484848,0.06439393939393939,0.011363636363636364,0.015267175572519083,0.03409090909090909,0.011363636363636364,0.08333333333333333,0.06439393939393939,0.1891891891891892,0.1891891891891892
Region de O'Higgins,Lolol,0.02766798418972332,0.13438735177865613,0.015810276679841896,0.027777777777777776,0.023715415019762844,0.13865546218487396,0.13438735177865613,0.552,0.02766798418972332,0.07509881422924901,0.04743083003952569,0.16996047430830039,0.06854838709677419,0,0.03162055335968379,0.05533596837944664,0.03162055335968379,0.1383399209486166,0.039525691699604744,0.09565217391304348,0.13537117903930132
Region de O'Higgins,Machali,0.03787878787878788,0.064030131826742,0.10546139359698682,0.047080979284369114,0.054613935969868174,0.3559322033898305,0.08851224105461393,0.3502824858757062,0.05142857142857143,0.12571428571428572,0.07344632768361582,0.06591337099811675,0.0761904761904762,0.030131826741996232,0.047080979284369114,0.013182674199623353,0.13559322033898305,0.04331450094161959,0.128060263653484,0.1686046511627907,0.17635658914728683
Region de O'Higgins,Malloa,0.020833333333333332,0.06224066390041494,0.024793388429752067,0.01652892561983471,0,0.39035087719298245,0.0954356846473029,0.47107438016528924,0.24267782426778242,0.26382978723404255,0.037815126050420166,0.1446280991735537,0.11570247933884298,0.03305785123966942,0.024793388429752067,0.05785123966942149,0.1322314049586777,0.07851239669421488,0.11983471074380166,0.1689497716894977,0.1743119266055046
Region de O'Higgins,Marchihue,0.01680672268907563,0.08403361344537816,0.11764705882352941,0.14042553191489363,0,0.2170212765957447,0.08403361344537816,0.49159663865546216,0.058823529411764705,0.07563025210084033,0.058823529411764705,0.11764705882352941,0.058823529411764705,0,0.05907172995780591,0.03361344537815126,0,0.03361344537815126,0.04201680672268908,0.1282051282051282,0.15584415584415584
Region de O'Higgins,Mostazal,0.026200873362445413,0.034482758620689655,0.09267241379310345,0.05172413793103448,0.02586206896551724,0.35,0.20043103448275862,0.43103448275862066,0.1568627450980392,0.20261437908496732,0.08189655172413793,0.07327586206896551,0.05387931034482758,0.16594827586206898,0.03938730853391685,0.04525862068965517,0.13793103448275862,0.07974137931034483,0.1875,0.22624434389140272,0.2737556561085973
Region de O'Higgins,Nancagua,0.05177993527508091,0.016181229773462782,0.02912621359223301,0.08278145695364239,0,0.32894736842105265,0.05177993527508091,0.5436893203883495,0.06472491909385113,0.12297734627831715,0.05825242718446602,0.10355987055016182,0.1650485436893204,0.03559870550161812,0.025889967637540454,0,0.009708737864077669,0.038834951456310676,0.06796116504854369,0.09868421052631579,0.1111111111111111
Region de O'Higgins,Navidad,0.022935779816513763,0.3119266055045872,0.08256880733944955,0.06422018348623854,0.09174311926605505,0.44907407407407407,0.3119266055045872,0.5825688073394495,0.12385321100917432,0.22018348623853212,0.10550458715596331,0.07339449541284404,0.08256880733944955,0,0.04186046511627907,0,0.04128440366972477,0.2798165137614679,0.045871559633027525,0.3145539906103286,0.4272300469483568
Region de O'Higgins,Olivar,0.07023411371237458,0.010033444816053512,0.10033444816053512,0.11036789297658862,0.03678929765886288,0.25925925925925924,0.09364548494983277,0.4882943143812709,0.06756756756756757,0.24324324324324326,0.19063545150501673,0.09364548494983277,0.12374581939799331,0.08361204013377926,0.033783783783783786,0.04013377926421405,0.06688963210702341,0.13377926421404682,0.15384615384615385,0.2920962199312715,0.30927835051546393
Region de O'Higgins,Palmilla,0,0.0749063670411985,0.07865168539325842,0.04580152671755725,0.00749063670411985,0.3218390804597701,0.0898876404494382,0.630188679245283,0.0749063670411985,0.16104868913857678,0.08614232209737828,0.24719101123595505,0.0749063670411985,0.0149812734082397,0.12734082397003746,0,0.011235955056179775,0.06741573033707865,0.0749063670411985,0.2471042471042471,0.2677165354330709
Region de O'Higgins,Paredones,0,0.14559386973180077,0.019157088122605363,0,0.03065134099616858,0.3333333333333333,0.14559386973180077,0.5977011494252874,0.05363984674329502,0.21455938697318008,0.16091954022988506,0.06896551724137931,0.07662835249042145,0,0.019157088122605363,0,0,0.22988505747126436,0.019157088122605363,0.19157088122605365,0.23938223938223938
Region de O'Higgins,Peralillo,0,0.029045643153526972,0.12863070539419086,0.1087866108786611,0,0.2446351931330472,0.029045643153526972,0.48945147679324896,0.13278008298755187,0.24481327800829875,0.11203319502074689,0.17012448132780084,0.06224066390041494,0,0.029535864978902954,0,0.012448132780082987,0.04979253112033195,0.04979253112033195,0.15555555555555556,0.15695067264573992
Region de O'Higgins,Peumo,0,0.09498680738786279,0.15303430079155672,0.06756756756756757,0.055408970976253295,0.3245382585751979,0.09498680738786279,0.5171503957783641,0.14775725593667546,0.20844327176781002,0.10026385224274406,0.10554089709762533,0.07387862796833773,0,0,0.036939313984168866,0.010554089709762533,0.19788918205804748,0.11873350923482849,0.22955145118733508,0.24054054054054055
Region de O'Higgins,Pichidegua,0,0.1111111111111111,0.04700854700854701,0.11538461538461539,0,0.21739130434782608,0.1111111111111111,0.6566523605150214,0.1206896551724138,0.14655172413793102,0.038461538461538464,0.13247863247863248,0.05982905982905983,0,0.05603448275862069,0.03418803418803419,0.029914529914529916,0.1282051282051282,0.1794871794871795,0.13274336283185842,0.19469026548672566
Region de O'Higgins,Pichilemu,0.020618556701030927,0.21649484536082475,0.08762886597938144,0,0.041237113402061855,0.38219895287958117,0.21649484536082475,0.36597938144329895,0.11855670103092783,0.11855670103092783,0,0.14948453608247422,0,0,0.1368421052631579,0,0.015463917525773196,0.25773195876288657,0.061855670103092786,0.2620320855614973,0.32620320855614976
Region de O'Higgins,Placilla,0,0.0072992700729927005,0.06204379562043796,0.06204379562043796,0.029197080291970802,0.16423357664233576,0.051094890510948905,0.5401459854014599,0.07664233576642336,0.16423357664233576,0.08759124087591241,0.06569343065693431,0.11313868613138686,0.043795620437956206,0.0072992700729927005,0.025547445255474453,0.025547445255474453,0.15693430656934307,0.06204379562043796,0.14285714285714285,0.14285714285714285
Region de O'Higgins,Pumanque,0.11504424778761062,0.03571428571428571,0.04424778761061947,0.05309734513274336,0,0.24770642201834864,0.03571428571428571,0.4778761061946903,0.10619469026548672,0.168141592920354,0.061946902654867256,0.11504424778761062,0,0,0.03571428571428571,0,0,0.008849557522123894,0.21238938053097345,0.1111111111111111,0.14018691588785046
Region de O'Higgins,Quinta de Tilcoco,0.02181818181818182,0.06093189964157706,0.05714285714285714,0.06785714285714285,0.05,0.3892857142857143,0.17562724014336917,0.46785714285714286,0.23104693140794225,0.3,0.14285714285714285,0.10714285714285714,0.06181818181818182,0.12857142857142856,0.1079136690647482,0,0.04642857142857143,0.09642857142857143,0.02142857142857143,0.30943396226415093,0.32209737827715357
Region de O'Higgins,Rancagua,0.03241153731787095,0.018127786032689452,0.12229148115167705,0.06408345752608048,0.037399821905609976,0.2519449431478157,0.03803863298662704,0.2564635958395245,0.10388839418224993,0.16295636687444345,0.07969075230449003,0.11962006530127635,0.06076854334226988,0.019887206886316414,0.05726215329555622,0.04017857142857143,0.1543484713564856,0.023745918670228554,0.09943603443158207,0.14259653390088173,0.1464754348489472
Region de O'Higgins,Rengo,0.025089605734767026,0.020190023752969122,0.06413301662707839,0.060714285714285714,0.039192399049881234,0.2502994011976048,0.06413301662707839,0.4192399049881235,0.1223021582733813,0.2026221692491061,0.0855106888361045,0.09144893111638955,0.07367149758454106,0.043942992874109264,0.038231780167264036,0.017814726840855107,0.15676959619952494,0.06175771971496437,0.08432304038004751,0.12577833125778332,0.13771712158808933
Region de O'Higgins,Requinoa,0.023622047244094488,0.03674540682414698,0.11023622047244094,0.06299212598425197,0.049868766404199474,0.29894179894179895,0.2440944881889764,0.5406824146981627,0.1994750656167979,0.2230971128608924,0.08661417322834646,0.14960629921259844,0.04461942257217848,0.2073490813648294,0.07611548556430446,0.07611548556430446,0.03412073490813648,0.12073490813648294,0.1837270341207349,0.2777777777777778,0.3386243386243386
Region de O'Higgins,San Fernando,0.058681672025723476,0.06369426751592357,0.10492845786963434,0.0477326968973747,0.029411764705882353,0.2899598393574297,0.08439490445859872,0.3990461049284579,0.1041335453100159,0.1478537360890302,0.04372019077901431,0.10492845786963434,0.09300476947535771,0.02066772655007949,0.07256778309409888,0.02702702702702703,0.051669316375198726,0.03259141494435612,0.11446740858505565,0.19315403422982885,0.19934640522875818
